21976,Silver,08/01/2017,08/01/2017,123038393,220101400113,1,37.8,17.2
34210,Gold,10/01/2017,10/01/2017,123053256,240200100022,1,3.7,1.75
73160,Silver,11/01/2017,11/01/2017,123056619,220100700009,1,100.1,47.65
811,Gold,12/01/2017,14/01/2017,123060998,220200200038,1,38.2,18.95
61334,Silver,12/01/2017,12/01/2017,123063393,210200300054,1,14.5,7.35
23209,Silver,16/01/2017,16/01/2017,123083418,240100100285,1,43.1,20.5
35307,Silver,16/01/2017,16/01/2017,123086773,220100100597,1,34.0,17.1
57727,Gold,16/01/2017,17/01/2017,123083079,220200100092,1,83.0,41.6
31712,Gold,21/01/2017,21/01/2017,123011489,220200100084,2,213.0,51.55
52236,Gold,22/01/2017,24/01/2017,123019571,240800100077,2,953.0,206.15
3160,Gold,24/01/2017,24/01/2017,123030352,220100100296,1,84.3,42.25
83438,Gold,01/02/2017,01/02/2017,123071386,220100100505,2,200.4,50.2
83212,Gold,04/02/2017,04/02/2017,123089954,220200100093,1,100.4,50.3
19509,Silver,07/02/2017,07/02/2017,123007850,220100100380,1,74.0,36.95
55432,Silver,12/02/2017,12/02/2017,123033955,240100200008,1,30.0,12.45
86691,Silver,14/02/2017,14/02/2017,123045312,220200100161,1,40.8,20.5
47324,Silver,16/02/2017,16/02/2017,123054753,240100100665,1,41.5,17.25
52339,Silver,16/02/2017,16/02/2017,123056756,240300300100,5,523.5,43.9
85207,Gold,17/02/2017,22/02/2017,123062164,240100300004,1,22.9,9.1
46606,Silver,18/02/2017,18/02/2017,123066318,220200100060,1,55.4,29.35
80275,Gold,19/02/2017,25/02/2017,123072488,230100200043,1,56.7,27.25
19810,Silver,27/02/2017,27/02/2017,123017630,220200100213,1,116.3,56.3
27068,Silver,27/02/2017,27/02/2017,123019281,240500100061,1,71.2,30.85
43506,Platinum,04/03/2017,04/03/2017,123042496,220101400204,1,19.1,8.75
58127,Silver,06/03/2017,06/03/2017,123053332,210201000038,1,25.5,11.4
84913,Gold,06/03/2017,09/03/2017,123053619,230100600013,1,71.7,35.95
16222,Gold,11/03/2017,11/03/2017,123081439,220100400002,1,45.2,20.6
10290,Gold,17/03/2017,26/03/2017,123015516,230100600002,1,44.8,22.5
47020,Silver,17/03/2017,17/03/2017,123012988,240500200092,1,32.7,15.7
53349,Silver,18/03/2017,18/03/2017,123019750,220200300157,2,146.8,36.65
78147,Silver,18/03/2017,18/03/2017,123018544,220100100458,1,122.4,61.15
4475,Silver,20/03/2017,20/03/2017,123028939,220101200025,1,26.3,11.4
41181,Gold,24/03/2017,24/03/2017,123052054,240500200042,1,37.0,17.6
39137,Gold,02/04/2017,02/04/2017,123002296,240100300001,2,71.0,17.9
51340,Gold,04/04/2017,04/04/2017,123013194,240100200003,1,32.4,13.65
29809,Silver,08/04/2017,09/04/2017,123034721,210201000198,1,59.6,26.55
44314,Silver,11/04/2017,11/04/2017,123051373,220200300107,1,83.0,37.0
53604,Silver,20/04/2017,20/04/2017,123002010,240500100029,1,58.9,26.1
58574,Gold,21/04/2017,24/04/2017,123007345,230100100016,1,168.6,71.75
24125,Gold,25/04/2017,25/04/2017,123028929,240200100053,1,85.6,44.15
94125,Silver,29/04/2017,29/04/2017,123049404,210200900053,2,67.8,16.35
55370,Gold,30/04/2017,30/04/2017,123057427,240800200009,2,171.2,34.3
91014,Silver,01/05/2017,01/05/2017,123061650,220101400003,1,91.6,41.75
46941,Gold,06/05/2017,06/05/2017,123089922,240100400070,3,527.7,127.95
18697,Gold,09/05/2017,10/05/2017,123007386,230100200006,2,186.2,46.65
59624,Silver,09/05/2017,09/05/2017,123005754,240200200068,2,597.6,151.55
77584,Silver,10/05/2017,13/05/2017,123009513,240600100071,2,104.4,21.55
79857,Gold,15/05/2017,15/05/2017,123035021,240200200080,1,93.8,9.4
91567,Gold,18/05/2017,18/05/2017,123054352,220100400024,1,91.1,43.9
64119,Gold,19/05/2017,19/05/2017,123057513,240800100047,1,355.7,148.05
47235,Gold,22/05/2017,23/05/2017,123078481,230100600039,2,213.6,51.1
5214,Gold,28/05/2017,28/05/2017,123006548,240200200091,3,528.3,70.5
62541,Gold,28/05/2017,28/05/2017,123008324,220100100505,1,100.2,50.2
21229,Gold,03/06/2017,03/06/2017,123040444,210200100014,3,105.0,15.65
12965,Gold,04/06/2017,08/06/2017,123047713,240800200043,1,42.3,18.45
76733,Gold,04/06/2017,05/06/2017,123043960,240200100228,2,303.2,71.1
51332,Silver,09/06/2017,09/06/2017,123076255,230100200019,2,398.2,95.65
74521,Silver,10/06/2017,14/06/2017,123079111,210200600025,2,77.0,17.9
53088,Gold,15/06/2017,15/06/2017,123008394,240700300002,1,21.99,7.25
53813,Gold,17/06/2017,17/06/2017,123016941,240100200013,1,61.9,25.45
43753,Silver,18/06/2017,18/06/2017,123022547,240100100184,2,366.2,85.4
29755,Gold,22/06/2017,22/06/2017,123045224,230100600005,4,519.2,63.2
43194,Gold,25/06/2017,25/06/2017,123061324,230100600016,4,308.0,38.6
15296,Silver,02/07/2017,03/07/2017,123096451,220100100135,1,35.7,17.95
1966,Gold,04/07/2017,04/07/2017,123110105,210201000130,2,59.2,13.2
10791,Gold,06/07/2017,06/07/2017,123118860,220100100153,3,150.0,25.1
50913,Gold,06/07/2017,06/07/2017,123121171,240100200001,1,15.9,6.3
29455,Gold,09/07/2017,14/07/2017,123139518,230100100014,1,320.4,145.0
22169,Silver,13/07/2017,13/07/2017,123159364,220100100391,3,84.6,14.2
35161,Gold,16/07/2017,16/07/2017,123176129,240500200100,2,45.4,10.85
62737,Gold,21/07/2017,21/07/2017,123105030,220100100531,2,81.8,20.55
84592,Gold,22/07/2017,26/07/2017,123106960,220100400005,3,243.9,40.75
50509,Platinum,23/07/2017,27/07/2017,123112920,210200900015,2,46.0,10.3
18237,Gold,24/07/2017,24/07/2017,123120751,230100600021,2,168.4,42.2
37115,Silver,24/07/2017,29/07/2017,123117186,220100100354,2,34.0,8.45
18033,Silver,27/07/2017,27/07/2017,123134692,240700400008,1,27.9,12.1
6170,Silver,31/07/2017,31/07/2017,123156869,220100100400,2,210.6,50.15
44429,Silver,31/07/2017,31/07/2017,123154218,240500200056,1,24.1,11.55
39307,Silver,04/08/2017,04/08/2017,123178564,240100100571,2,99.2,20.65
32101,Silver,13/08/2017,13/08/2017,123132203,230100700011,5,1260.0,103.95
9786,Gold,15/08/2017,15/08/2017,123144500,220100100198,2,307.2,76.9
9835,Silver,15/08/2017,15/08/2017,123142202,220101400326,3,95.7,14.6
60451,Gold,17/08/2017,17/08/2017,123155813,240200100114,3,502.2,83.8
17203,Silver,19/08/2017,19/08/2017,123164213,230100500080,2,50.0,12.2
33436,Gold,21/08/2017,21/08/2017,123177400,220101400148,2,21.0,4.75
40849,Silver,24/08/2017,24/08/2017,123193252,230100200040,2,191.8,48.05
41167,Gold,25/08/2017,26/08/2017,123198901,240600100042,2,39.4,8.0
25017,Gold,28/08/2017,02/09/2017,123112493,240700400027,2,139.2,36.35
49432,Gold,01/09/2017,01/09/2017,123132238,240200100102,1,13.6,6.2
87884,Gold,01/09/2017,01/09/2017,123134666,240500200100,2,45.4,10.85
20185,Platinum,04/09/2017,04/09/2017,123149200,230100100046,1,134.8,55.1
56139,Silver,05/09/2017,07/09/2017,123160598,230100600036,1,103.2,50.4
11647,Silver,10/09/2017,10/09/2017,123186523,230100100036,1,34.3,15.95
43289,Silver,12/09/2017,12/09/2017,123100336,220100300017,2,44.8,10.6
60938,Gold,18/09/2017,18/09/2017,123127926,220101400015,1,9.4,4.5
36665,Silver,23/09/2017,23/09/2017,123156406,220200300076,1,85.0,38.7
52032,Silver,23/09/2017,23/09/2017,123158848,220101400130,1,16.9,5.7
5901,Gold,25/09/2017,25/09/2017,123165740,240600100021,1,62.4,25.7
6261,Silver,01/10/2017,01/10/2017,123100869,240600100196,1,57.8,25.5
1525,Silver,03/10/2017,03/10/2017,123113686,230100600023,1,73.4,36.8
