32953,Gold,03/01/2017,03/01/2017,123012328,230100600036,1,103.2,50.4
71302,Gold,03/01/2017,07/01/2017,123014115,240100100083,1,11.6,4.75
27262,Silver,11/01/2017,11/01/2017,123058593,230100100024,2,91.0,20.8
56688,Silver,18/01/2017,18/01/2017,123097374,230100600015,1,78.2,39.2
11585,Gold,21/01/2017,23/01/2017,123012725,240700400003,1,12.4,5.6
41909,Silver,21/01/2017,21/01/2017,123013397,220101400132,1,54.7,24.95
58868,Silver,21/01/2017,21/01/2017,123013835,240500200060,2,71.0,16.55
4983,Silver,22/01/2017,25/01/2017,123014617,240300200053,2,107.0,24.3
73627,Silver,26/01/2017,27/01/2017,123039188,220100100594,1,112.0,56.1
53574,Silver,27/01/2017,27/01/2017,123044899,220100100171,1,170.4,85.3
31881,Silver,30/01/2017,30/01/2017,123061558,240100100107,1,334.4,152.5
35506,Gold,31/01/2017,01/02/2017,123065857,230100500092,1,115.6,48.15
56212,Gold,31/01/2017,31/01/2017,123068405,220200200054,1,195.7,97.95
30304,Gold,03/02/2017,03/02/2017,123081383,240100400062,1,113.2,54.0
58846,Silver,05/02/2017,09/02/2017,123097956,240700200007,1,5.1,2.2
93337,Gold,05/02/2017,05/02/2017,123096000,210200600111,1,19.8,8.45
46038,Gold,06/02/2017,11/02/2017,123001420,220101400284,1,49.8,22.75
42092,Gold,10/02/2017,10/02/2017,123023159,240200100197,1,61.0,29.95
44957,Gold,10/02/2017,16/02/2017,123025182,230100500058,1,16.7,7.25
60605,Gold,14/02/2017,14/02/2017,123045808,220100300020,2,22.6,4.55
70959,Gold,18/02/2017,18/02/2017,123067696,220200100084,1,106.5,51.55
17770,Platinum,20/02/2017,20/02/2017,123077183,220100700002,1,169.5,80.85
49778,Silver,25/02/2017,25/02/2017,123009074,220100300022,5,60.5,5.95
76401,Gold,26/02/2017,28/02/2017,123011945,240100100392,1,133.3,59.95
2033,Gold,27/02/2017,27/02/2017,123018816,220200100153,1,48.2,24.2
8767,Silver,28/02/2017,28/02/2017,123023255,220200100227,1,261.2,130.55
56871,Platinum,04/03/2017,04/03/2017,123043228,220200200079,1,122.3,55.55
45334,Gold,06/03/2017,06/03/2017,123055138,220200100046,1,115.8,58.0
84311,Gold,07/03/2017,11/03/2017,123061049,220200100218,1,75.2,37.7
71123,Silver,09/03/2017,09/03/2017,123069508,240100100391,1,10.3,4.25
10998,Silver,11/03/2017,11/03/2017,123079017,240100400070,1,175.9,127.95
85874,Silver,12/03/2017,12/03/2017,123086506,210201000030,1,22.3,10.25
41620,Silver,14/03/2017,14/03/2017,123001640,230100500074,1,136.0,51.3
90312,Gold,16/03/2017,20/03/2017,123008309,210200400080,1,48.4,24.3
90479,Gold,24/03/2017,24/03/2017,123053314,220101400393,1,95.5,43.45
65123,Silver,28/03/2017,28/03/2017,123077184,240100200014,1,55.4,22.8
1694,Silver,01/04/2017,02/04/2017,123095083,230100700004,3,1080.0,199.0
45278,Silver,03/04/2017,03/04/2017,123007594,240300100026,1,150.9,75.2
58707,Silver,09/04/2017,09/04/2017,123039848,210200100012,2,35.6,8.4
25960,Silver,10/04/2017,13/04/2017,123048965,240500100059,1,61.0,26.55
80978,Gold,14/04/2017,14/04/2017,123067086,220100700030,1,143.0,68.15
88621,Gold,17/04/2017,17/04/2017,123084204,230100100006,1,176.0,74.55
59854,Silver,18/04/2017,18/04/2017,123090882,220200200068,1,100.9,43.9
31245,Gold,21/04/2017,21/04/2017,123003336,240500200114,1,8.4,3.95
21873,Silver,24/04/2017,24/04/2017,123019331,240700400017,1,41.4,19.4
19903,Gold,25/04/2017,25/04/2017,123027215,220101400154,1,6.6,3.0
40060,Silver,26/04/2017,26/04/2017,123033412,240800200018,1,39.4,16.35
