4916,Gold,05/01/2017,05/01/2017,123025042,230100600030,1,86.3,41.4
46791,Gold,05/01/2017,09/01/2017,123024033,220100300018,4,102.4,12.1
87274,Silver,08/01/2017,08/01/2017,123041346,220200200039,1,95.5,43.55
9505,Silver,10/01/2017,16/01/2017,123054539,240800100097,2,290.4,61.8
25070,Gold,10/01/2017,10/01/2017,123050618,220200300054,1,65.2,29.7
28638,Silver,14/01/2017,14/01/2017,123075545,220100300018,2,51.2,12.1
41032,Silver,17/01/2017,23/01/2017,123093199,240800100055,2,480.2,110.55
14285,Silver,21/01/2017,26/01/2017,123011778,240300100015,2,72.8,17.55
17270,Silver,24/01/2017,04/02/2017,123028106,210200700013,2,20.2,3.6
22266,Silver,24/01/2017,24/01/2017,123028146,240300100054,2,82.8,19.25
81358,Gold,26/01/2017,26/01/2017,123036110,240400200088,2,394.8,82.25
22344,Gold,27/01/2017,01/02/2017,123046214,240500100060,1,54.7,23.85
885,Silver,02/02/2017,07/02/2017,123075068,230100500087,1,91.1,37.95
73805,Gold,04/02/2017,04/02/2017,123089790,220100800047,1,76.6,36.5
22525,Silver,05/02/2017,07/02/2017,123096932,230100600008,1,131.2,64.25
91190,Silver,06/02/2017,06/02/2017,123002462,240400200088,1,197.4,82.25
43450,Silver,07/02/2017,10/02/2017,123004612,210201100005,2,74.2,16.15
86475,Platinum,08/02/2017,08/02/2017,123012463,230100300018,1,67.1,27.6
7239,Silver,09/02/2017,09/02/2017,123016116,220200100099,1,157.8,79.0
6202,Silver,12/02/2017,12/02/2017,123031660,220100500026,1,63.0,28.7
52478,Gold,13/02/2017,13/02/2017,123037881,240500200121,1,25.4,12.1
50265,Silver,03/03/2017,03/03/2017,123037660,220200100063,1,66.5,33.35
36593,Gold,16/03/2017,16/03/2017,123007786,210200900001,1,46.1,19.55
16673,Silver,19/03/2017,22/03/2017,123026224,220200300015,1,115.0,52.4
57949,Gold,19/03/2017,19/03/2017,123023606,230100700002,1,220.0,135.0
17121,Gold,21/03/2017,21/03/2017,123035009,240700400026,1,18.5,8.45
82027,Silver,24/03/2017,24/03/2017,123050254,240100200002,1,15.3,6.05
80478,Silver,28/03/2017,28/03/2017,123075296,220100100483,1,32.2,19.4
75905,Gold,01/04/2017,01/04/2017,123096292,210201000205,2,67.2,15.3
88648,Gold,01/04/2017,03/04/2017,123096472,240600100109,1,44.0,19.15
13472,Silver,03/04/2017,03/04/2017,123006927,220200100198,1,101.6,50.9
91029,Silver,07/04/2017,10/04/2017,123029462,210200100005,2,26.0,5.75
24599,Silver,09/04/2017,14/04/2017,123039672,240300100029,1,257.5,161.4
12876,Silver,18/04/2017,18/04/2017,123089188,220200100078,1,110.8,55.5
28783,Silver,18/04/2017,18/04/2017,123089259,210200300114,1,40.6,20.4
23850,Gold,27/04/2017,27/04/2017,123037034,230100200004,3,299.7,50.05
32652,Silver,27/04/2017,27/04/2017,123040803,220200100186,3,382.8,63.9
34520,Gold,03/05/2017,03/05/2017,123073254,220100300016,4,68.4,8.65
80412,Gold,04/05/2017,04/05/2017,123076551,220200300078,1,52.1,23.8
29246,Silver,07/05/2017,07/05/2017,123091852,220100800047,1,76.6,36.5
53208,Gold,12/05/2017,17/05/2017,123019023,230100500015,2,16.6,3.3
58215,Gold,12/05/2017,12/05/2017,123020769,210200100001,1,12.8,5.65
43506,Gold,17/05/2017,17/05/2017,123048404,240800100010,1,79.0,36.05
89020,Silver,21/05/2017,26/05/2017,123070900,220200200078,1,107.7,46.8
11289,Silver,29/05/2017,04/06/2017,123015781,230100500075,2,363.0,76.3
52351,Gold,01/06/2017,01/06/2017,123028152,220100800066,2,92.4,22.0
9331,Platinum,03/06/2017,08/06/2017,123038584,230100500061,2,36.6,8.05
6548,Gold,05/06/2017,05/06/2017,123050718,220200100026,2,134.0,33.6
25870,Gold,05/06/2017,08/06/2017,123049354,210200600070,1,7.5,3.15
57590,Silver,09/06/2017,15/06/2017,123076446,240100100135,2,448.4,92.0
22650,Silver,20/06/2017,20/06/2017,123032900,210200200014,2,48.4,10.6
33388,Gold,21/06/2017,21/06/2017,123038263,240100100707,2,190.0,39.4
21265,Gold,23/06/2017,23/06/2017,123047747,240200200011,2,271.4,13.0
35682,Gold,27/06/2017,29/06/2017,123069538,210201000011,1,28.2,12.95
43001,Gold,29/06/2017,29/06/2017,123081211,220100500027,2,141.8,31.3
40302,Gold,30/06/2017,04/07/2017,123090264,220200300100,2,141.0,33.0
25154,Gold,01/07/2017,06/07/2017,123091792,240400300008,2,78.6,16.35
76424,Gold,02/07/2017,02/07/2017,123099001,220200200021,3,192.0,37.85
