91893,Silver,04/01/2017,04/01/2017,123019467,220101400020,1,109.2,49.75
38776,Silver,05/01/2017,09/01/2017,123022006,230100600016,1,77.0,38.6
85345,Silver,06/01/2017,06/01/2017,123026877,240100100581,2,55.0,11.35
7987,Gold,08/01/2017,08/01/2017,123041095,220200200041,1,112.6,51.3
62272,Silver,10/01/2017,12/01/2017,123053756,230100100051,2,369.8,78.15
85840,Silver,10/01/2017,10/01/2017,123052935,210200500015,1,17.8,8.25
14108,Gold,11/01/2017,11/01/2017,123056864,220200100244,3,155.4,26.0
33116,Silver,12/01/2017,18/01/2017,123064461,230100700011,1,252.0,103.95
20265,Silver,15/01/2017,18/01/2017,123077116,220200100238,1,209.3,104.6
64762,Silver,17/01/2017,17/01/2017,123091263,220200300129,1,81.2,37.05
84919,Silver,21/01/2017,21/01/2017,123012066,240500100059,1,61.0,26.55
23972,Silver,24/01/2017,24/01/2017,123026645,240200100056,1,40.8,19.75
35785,Gold,24/01/2017,24/01/2017,123029274,230100300014,1,39.9,16.7
48658,Gold,24/01/2017,24/01/2017,123028265,240800100080,2,423.2,94.25
47395,Silver,28/01/2017,29/01/2017,123052248,240700200007,1,5.1,2.2
93697,Silver,04/02/2017,04/02/2017,123090134,230100200025,1,250.1,113.65
3405,Gold,05/02/2017,05/02/2017,123095213,240500100045,1,83.4,33.45
74270,Silver,05/02/2017,11/02/2017,123094128,240700400024,1,63.6,33.15
55191,Silver,07/02/2017,07/02/2017,123007390,230100100058,4,193.2,20.5
16366,Gold,16/02/2017,16/02/2017,123055210,220200100225,2,128.2,30.2
23740,Silver,16/02/2017,16/02/2017,123056942,240600100080,1,28.3,8.55
49888,Silver,17/02/2017,17/02/2017,123064926,230100100045,4,499.2,53.6
84113,Gold,22/02/2017,22/02/2017,123089204,240100200001,1,15.9,6.3
35876,Gold,25/02/2017,25/02/2017,123006845,240100200008,1,30.0,12.45
71944,Silver,27/02/2017,27/02/2017,123018629,240100400148,1,253.1,125.1
90637,Gold,02/03/2017,02/03/2017,123032883,220200100202,1,92.0,46.1
